"","Author","Source","Inhibitor","Name","ratetot","ratetot.source","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","dateN","datesplit","datesplit2","fallorspring","place","place2","slope","dateplant","dateharvest","state","country","county","LRR","MLRA","lat","lon","rot","till","MAP.worldclim..mm.","MAT","sseries","sclass","sorder","stext","stextgrp","sand","clay","pH","pHmeth","SOM","SOC","bulkdensity","WFPS","tempmax","tempmin","precipann","preciprep","precipest","irrig","irrigapp","drainage","n2o.days","n2o","n2o.source","n2o.n","n2o.sd","n2o.sd.source","n2o.se","n2o.se.source","n2o.per","n2o.yldsc","n2o.yldsc.source","n2o.yldsc.se","n2o.yldsc.se..source","yld","yield.source","yld.n","yld.sd","yld.sd.source","yld.se","yld.se.source","NUE","plotsize.m2","leach","leach.source","leach.n","leach.sd","leach.sd.source","leach.se","leach.se.source","leach.yldsc","leach.yldsc.se","reps","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"326","Ebelhar 07","urea","NBPT+DCD","Super U",268,"author",0,0,268,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",11.98,"author",4,0.62,"calc/raw data","0.31","calc/raw data","25.88",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Ebelhar 07","urea","none","urea",67,"author",0,0,67,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.24,"author",4,1.56,"calc/raw data","0.78","calc/raw data","57.83",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Ebelhar 07","urea","none","urea",134,"author",0,0,134,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",11.51,"author",4,1.62,"calc/raw data","0.81","calc/raw data","47.83",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Ebelhar 07","urea","none","urea",201,"author",0,0,201,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",12.39,"author",4,1.02,"calc/raw data","0.51","calc/raw data","36.78",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Ebelhar 07","urea","none","urea",268,"author",0,0,268,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",12.6,"author",4,1.1,"calc/raw data","0.55","calc/raw data","28.46",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Ebelhar 07","urea","NBPT","urea+Agrotain",67,"author",0,0,67,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",8.46,"author",4,0.47,"calc/raw data","0.23","calc/raw data","44.83",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Ebelhar 07","urea","NBPT","urea+Agrotain",134,"author",0,0,134,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10.93,"author",4,1.11,"calc/raw data","0.55","calc/raw data","43",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Ebelhar 07","urea","NBPT","urea+Agrotain",201,"author",0,0,201,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",11.21,"author",4,0.3,"calc/raw data","0.15","calc/raw data","30.22",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Ebelhar 07","urea","NBPT","urea+Agrotain",268,"author",0,0,268,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",12.95,"author",4,1.15,"calc/raw data","0.57","calc/raw data","29.92",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","Ebelhar 07","urea","PCF","ESN",67,"author",0,0,67,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",8.44,"author",4,0.58,"calc/raw data","0.29","calc/raw data","44.5",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Ebelhar 07","urea","PCF","ESN",134,"author",0,0,134,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10.78,"author",4,1.05,"calc/raw data","0.52","calc/raw data","41.75",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Ebelhar 07","urea","PCF","ESN",201,"author",0,0,201,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",11.92,"author",4,0.43,"calc/raw data","0.22","calc/raw data","34.17",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Ebelhar 07","urea","PCF","ESN",268,"author",0,0,268,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",11.7,"author",4,0.53,"calc/raw data","0.26","calc/raw data","24.71",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","Ebelhar 07","urea","NBPT+DCD","Super U",67,"author",0,0,67,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.11,"author",4,0.48,"calc/raw data","0.24","calc/raw data","55.67",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","Ebelhar 07","urea","NBPT+DCD","Super U",134,"author",0,0,134,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10.84,"author",4,0.44,"calc/raw data","0.22","calc/raw data","42.25",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Ebelhar 07","urea","NBPT+DCD","Super U",201,"author",0,0,201,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",12.61,"author",4,0.88,"calc/raw data","0.44","calc/raw data","38",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","Ebelhar 07","urea","NBPT+DCD","Super U",268,"author",0,0,268,0,0,0,"at planting","single","5/8/07","1/1/11","1/1/11","spring","broadcast","none","none","5/8/07","10/21/07","Illinois","USA","DeKalb","M","108A",41.8415,-88.8478,"CC","tilled",928,8.6,"Elpaso silty clay loam","Fine-silty, mixed, superactive, mesic Typic Endoaquolls","Mollisol","silty clay loam","fine",5,24,6,"water",4,2.32,1.35,".",32.5,-6.5,1065,"914.65",713,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",12.66,"author",4,0.57,"calc/raw data","0.29","calc/raw data","28.71",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","Ebelhar 07","urea","none","urea",67,"author",0,0,67,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.14,"author",4,0.95,"calc/raw data","0.48","calc/raw data","42.83",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","Ebelhar 07","urea","none","urea",134,"author",0,0,134,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.78,"author",4,1.24,"calc/raw data","0.62","calc/raw data","26.75",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","Ebelhar 07","urea","none","urea",201,"author",0,0,201,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10.35,"author",4,1.41,"calc/raw data","0.7","calc/raw data","21",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","Ebelhar 07","urea","none","urea",268,"author",0,0,268,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10,"author",4,1.41,"calc/raw data","0.7","calc/raw data","14.29",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","Ebelhar 07","urea","NBPT","urea+Agrotain",67,"author",0,0,67,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.02,"author",4,0.46,"calc/raw data","0.23","calc/raw data","40.83",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","Ebelhar 07","urea","NBPT","urea+Agrotain",134,"author",0,0,134,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.79,"author",4,1,"calc/raw data","0.5","calc/raw data","26.83",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","Ebelhar 07","urea","NBPT","urea+Agrotain",201,"author",0,0,201,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10.22,"author",4,1.26,"calc/raw data","0.63","calc/raw data","20.28",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","Ebelhar 07","urea","NBPT","urea+Agrotain",268,"author",0,0,268,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10.09,"author",4,0.64,"calc/raw data","0.32","calc/raw data","14.67",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","Ebelhar 07","urea","PCF","ESN",67,"author",0,0,67,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.12,"author",4,0.87,"calc/raw data","0.44","calc/raw data","42.5",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","Ebelhar 07","urea","PCF","ESN",134,"author",0,0,134,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.44,"author",4,0.86,"calc/raw data","0.43","calc/raw data","23.92",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","Ebelhar 07","urea","PCF","ESN",201,"author",0,0,201,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.76,"author",4,0.92,"calc/raw data","0.46","calc/raw data","17.72",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","Ebelhar 07","urea","PCF","ESN",268,"author",0,0,268,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.28,"author",4,1.36,"calc/raw data","0.68","calc/raw data","11.29",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","Ebelhar 07","urea","NBPT+DCD","Super U",67,"author",0,0,67,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.4,"author",4,0.9,"calc/raw data","0.45","calc/raw data","47.17",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","Ebelhar 07","urea","NBPT+DCD","Super U",134,"author",0,0,134,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10.41,"author",4,0.78,"calc/raw data","0.39","calc/raw data","32",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","Ebelhar 07","urea","NBPT+DCD","Super U",201,"author",0,0,201,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",10.19,"author",4,1.05,"calc/raw data","0.52","calc/raw data","20.11",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","Ebelhar 07","urea","NBPT+DCD","Super U",268,"author",0,0,268,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",9.77,"author",4,0.72,"calc/raw data","0.36","calc/raw data","13.33",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","Ebelhar 07","urea","none","urea",67,"author",0,0,67,0,0,0,"at planting","single","5/18/07","1/1/11","1/1/11","spring","broadcast","none","none","5/18/07","10/8/07","Illinois","USA","Champaign","M","108A",40.103,-88.2238,"CC","tilled",968,10.9,"Flanagan silt loam","Fine, smectitic, mesic Aquic Argiudolls","Mollisol","silt loam","fine",6,31,6.6,"water",3.4,1.97,1.25,".",34.5,-1.5,955,"462.03",522,"rainfed","0","","N/A","N/A",".","N/A","N/A",".","N/A",".","N/A","N/A",".","N/A",".",8.77,"author",4,0.82,"calc/raw data","0.41","calc/raw data","36.67",".","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
